1,0.6363636363636364
2,0.4175257731958763
3,0.016819571865443424
4,0.016819571865443424
5,0.18011096884336322
6,0.016819571865443424
7,0.016819571865443424
8,0.016819571865443424
9,0.016819571865443424
10,0.046752172114191144
11,0.046752172114191144
12,0.5785714285714286
13,0.2222222222222222
14,0.016819571865443424
15,0.016819571865443424
16,0.3842696629213483
17,0.18011096884336322
18,0.016819571865443424
19,0.022364217252396165
20,0.016819571865443424
21,0.046752172114191144
22,0.016819571865443424
23,0.016819571865443424
24,0.016819571865443424
25,0.016819571865443424
26,0.18011096884336322
27,0.18011096884336322
28,0.016819571865443424
29,0.016819571865443424
30,0.016819571865443424
31,0.016819571865443424
32,0.016819571865443424
33,0.016819571865443424
34,0.016819571865443424
35,0.016819571865443424
36,0.0
37,0.016819571865443424
38,0.016819571865443424
39,0.046752172114191144
40,0.016819571865443424
41,0.18011096884336322
42,0.18011096884336322
43,0.046752172114191144
44,0.6867469879518072
45,0.5353260869565217
46,0.046752172114191144
47,0.12627986348122866
48,0.046752172114191144
49,0.016819571865443424
50,0.1111111111111111
51,0.5785714285714286
52,0.016819571865443424
53,0.016819571865443424
54,0.016819571865443424
55,0.18011096884336322
56,0.016819571865443424
57,0.016819571865443424
58,0.046752172114191144
59,0.016819571865443424
60,0.016819571865443424
61,0.18011096884336322
62,0.7469879518072289
63,0.016819571865443424
64,0.12627986348122866
65,0.18011096884336322
66,0.046752172114191144
67,0.2222222222222222
68,0.016819571865443424
69,0.4984126984126984
70,0.016819571865443424
71,0.046752172114191144
72,0.0
73,0.046752172114191144
74,0.016819571865443424
75,0.016819571865443424
76,0.5754716981132075
77,0.3487394957983193
78,0.016819571865443424
79,0.046752172114191144
80,0.18011096884336322
81,0.08571428571428572
82,0.046752172114191144
83,0.18011096884336322
84,0.046752172114191144
85,0.016819571865443424
86,0.016819571865443424
87,0.046752172114191144
88,0.046752172114191144
89,0.046752172114191144
90,0.3842696629213483
91,0.016819571865443424
92,0.2222222222222222
93,0.046752172114191144
94,0.016819571865443424
95,0.2872340425531915
96,0.016819571865443424
97,0.016819571865443424
98,0.016819571865443424
99,0.016819571865443424
100,0.016819571865443424
101,0.016819571865443424
102,0.016819571865443424
103,0.6363636363636364
104,0.016819571865443424
105,0.046752172114191144
106,0.046752172114191144
107,0.046752172114191144
108,0.5632183908045977
109,0.2222222222222222
110,0.016819571865443424
111,0.016819571865443424
112,0.08571428571428572
113,0.016819571865443424
114,0.046752172114191144
115,0.016819571865443424
116,0.3487394957983193
117,0.046752172114191144
118,0.046752172114191144
119,0.016819571865443424
120,0.046752172114191144
121,0.046752172114191144
122,0.016819571865443424
123,0.2222222222222222
124,0.08571428571428572
125,0.016819571865443424
126,0.046752172114191144
127,0.08571428571428572
128,0.016819571865443424
129,0.046752172114191144
130,0.016819571865443424
131,0.016819571865443424
132,0.16666666666666666
133,0.3842696629213483
134,0.2222222222222222
135,0.18011096884336322
136,0.016819571865443424
137,0.016819571865443424
138,0.016819571865443424
139,0.022364217252396165
140,0.27906976744186046
141,0.5785714285714286
142,0.18011096884336322
143,0.016819571865443424
144,0.016819571865443424
145,0.3482142857142857
146,0.016819571865443424
147,0.046752172114191144
148,0.5353260869565217
149,0.016819571865443424
150,0.016819571865443424
151,0.18011096884336322
152,0.3487394957983193
153,0.022364217252396165
